mirna,mirna_type,target,target_type,count
kshv-miR-K12-2,kshv-miRNA,MIMAT0003218_MirBase_miR-92b_microRNA,miRNA,9
kshv-miR-K12-2,kshv-miRNA,G00000210082_ENST00000387347_MTRNR2L9_mtrRNA,mitoch-rRNA,7
kshv-miR-K12-2,kshv-miRNA,ENSG00000240155_ENST00000482877_AC114498-1_pseudo,pseudogene,6
kshv-miR-K12-2,kshv-miRNA,ENSG00000241780_ENST00000469340_AC025627-7_pseudo,pseudogene,6
kshv-miR-K12-2,kshv-miRNA,ENSG00000173915_ENST00000337003_USMG5_mRNA,mRNA,6
kshv-miR-K12-2,kshv-miRNA,ENSG00000173915_ENST00000369825_USMG5_mRNA,mRNA,6
kshv-miR-K12-2,kshv-miRNA,MIMAT0000076_MirBase_miR-21_microRNA,miRNA,5
kshv-miR-K12-2,kshv-miRNA,ENSG00000140829_ENST00000268482_DHX38_mRNA,mRNA,5
kshv-miR-K12-2,kshv-miRNA,ENSG00000130177_ENST00000356221_CDC16_mRNA,mRNA,5
kshv-miR-K12-2,kshv-miRNA,ENSG00000130177_ENST00000360383_CDC16_mRNA,mRNA,5
kshv-miR-K12-2,kshv-miRNA,MIMAT0000222_MirBase_miR-192_microRNA,miRNA,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000243163_ENST00000470405_AL353147-3_pseudo,pseudogene,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000222328_ENST00000410396_U2_snRNA,snRNA,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000239935_ENST00000489202_AC116340-1_pseudo,pseudogene,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000241530_ENST00000490522_AC006368-1_pseudo,pseudogene,4
kshv-miR-K12-2,kshv-miRNA,MIMAT0000092_MirBase_miR-92a_microRNA,miRNA,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000150991_ENST00000339647_UBC_mRNA,mRNA,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000170779_ENST00000336219_CDCA4_mRNA,mRNA,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000170779_ENST00000392590_CDCA4_mRNA,mRNA,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000184009_ENST00000331925_ACTG1_mRNA,mRNA,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000079999_ENST00000393623_KEAP1_mRNA,mRNA,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000079999_ENST00000171111_KEAP1_mRNA,mRNA,4
kshv-miR-K12-2,kshv-miRNA,ENSG00000242503_ENST00000481774_AL158819-4_pseudo,pseudogene,3
kshv-miR-K12-2,kshv-miRNA,ENSG00000113580_ENST00000424646_NR3C1_mRNA,mRNA,3
kshv-miR-K12-2,kshv-miRNA,ENSG00000113580_ENST00000454007_NR3C1_mRNA,mRNA,3
kshv-miR-K12-2,kshv-miRNA,ENSG00000113580_ENST00000415690_NR3C1_mRNA,mRNA,3
kshv-miR-K12-2,kshv-miRNA,ENSG00000113580_ENST00000231509_NR3C1_mRNA,mRNA,3
kshv-miR-K12-2,kshv-miRNA,ENSG00000113580_ENST00000343796_NR3C1_mRNA,mRNA,3
kshv-miR-K12-2,kshv-miRNA,ENSG00000113580_ENST00000394466_NR3C1_mRNA,mRNA,3
kshv-miR-K12-2,kshv-miRNA,ENSG00000113580_ENST00000504572_NR3C1_mRNA,mRNA,3
kshv-miR-K12-2,kshv-miRNA,ENSG00000113580_ENST00000394464_NR3C1_mRNA,mRNA,3
