mirna,mirna_type,target,target_type,count
kshv-miR-K12-10a,kshv-miRNA,ENSG00000148730_ENST00000373218_EIF4EBP2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000067225_ENST00000389093_PKM2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000067225_ENST00000419739_PKM2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000067225_ENST00000335181_PKM2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000067225_ENST00000319622_PKM2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000174437_ENST00000313432_ATP2A2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000174437_ENST00000395494_ATP2A2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000174437_ENST00000308664_ATP2A2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000011304_ENST00000350092_PTBP1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000011304_ENST00000394601_PTBP1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000011304_ENST00000356948_PTBP1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000011304_ENST00000349038_PTBP1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000108518_ENST00000225655_PFN1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000033100_ENST00000463723_CHPF2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000107186_ENST00000381022_MPDZ_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000110066_ENST00000304363_SUV420H1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000183311_ENST00000383564_TUBB_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000235067_ENST00000419792_TUBB_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000227739_ENST00000422674_TUBB_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000010292_ENST00000315579_NCAPD2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000174233_ENST00000357869_ADCY6_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000174233_ENST00000307885_ADCY6_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000075426_ENST00000264716_FOSL2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000124496_ENST00000372922_TRERF1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000242597_ENST00000469370_AL139240-1_pseudo,pseudogene,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000104852_ENST00000221448_SNRNP70_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000087086_ENST00000331825_FTL_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,MIMAT0000076_MirBase_miR-21_microRNA,miRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000105738_ENST00000222345_SIPA1L3_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000136830_ENST00000373312_FAM129B_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000136830_ENST00000373314_FAM129B_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000121774_ENST00000327300_KHDRBS1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000094916_ENST00000454593_CBX5_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000094916_ENST00000439541_CBX5_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000094916_ENST00000209875_CBX5_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000139496_ENST00000381718_NUPL1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000139496_ENST00000381736_NUPL1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,MIMAT0005572_MirBase_miR-1225-5p_microRNA,miRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000087088_ENST00000293288_BAX_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000087088_ENST00000345358_BAX_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000087088_ENST00000415969_BAX_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,MIMAT0000420_MirBase_miR-30b_microRNA,miRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000243742_ENST00000496593_RPLP0P2_pr-tr,pr-tr,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000050820_ENST00000162330_BCAR1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000050820_ENST00000393422_BCAR1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000050820_ENST00000420641_BCAR1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000050820_ENST00000393420_BCAR1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000050820_ENST00000418647_BCAR1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000115415_ENST00000361099_STAT1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000035862_ENST00000262768_TIMP2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000185650_ENST00000439696_ZFP36L1_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000117984_ENST00000407742_CTSD_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000117984_ENST00000236671_CTSD_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000136819_ENST00000372447_C9orf78_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000211459_ENST00000389680_J01415-12_mtrRNA,mitoch-rRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000183765_ENST00000382580_CHEK2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000183765_ENST00000328354_CHEK2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000183765_ENST00000405598_CHEK2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000183765_ENST00000348295_CHEK2_mRNA,mRNA,2
kshv-miR-K12-10a,kshv-miRNA,ENSG00000196754_ENST00000368709_S100A2_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000196754_ENST00000368710_S100A2_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000196754_ENST00000368708_S100A2_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000148082_ENST00000375835_SHC3_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000065000_ENST00000356926_AP3D1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000065000_ENST00000345016_AP3D1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000121897_ENST00000340169_LIAS_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000228203_ENST00000424351_AC017076-4_pr-tr,pr-tr,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000234754_ENST00000439004_RP11_pr-tr,pr-tr,1
kshv-miR-K12-10a,kshv-miRNA,MIMAT0000682_MirBase_miR-200a_microRNA,miRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000131374_ENST00000437885_TBC1D5_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000131374_ENST00000450163_TBC1D5_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000130723_ENST00000357304_BAT2L_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000134294_ENST00000256689_SLC38A2_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000224470_ENST00000427980_ATXN1L_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000087191_ENST00000310144_PSMC5_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000131508_ENST00000398733_UBE2D2_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000131508_ENST00000253815_UBE2D2_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000072310_ENST00000261646_SREBF1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000072310_ENST00000355815_SREBF1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000182827_ENST00000366812_ACBD3_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000196154_ENST00000368716_S100A4_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000196154_ENST00000354332_S100A4_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000196154_ENST00000368714_S100A4_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000196154_ENST00000368715_S100A4_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000170871_ENST00000307659_KIAA0232_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000170871_ENST00000425103_KIAA0232_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000173011_ENST00000310074_TADA2B_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000148153_ENST00000374242_C9orf80_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000005884_ENST00000007722_ITGA3_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000005884_ENST00000320031_ITGA3_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000103145_ENST00000354679_HCFC1R1_mRNA,mRNA,1
