mRNA,728827
miRNA,455300
pseudogene,194244
pr-tr,16789
KSHV-miRNA,11551
tRNA,10514
miscRNA,4525
snRNA,3456
snoRNA,3327
lincRNA,2270
Ig,5
Trec,2
