miRNA--mRNA,129062
mRNA--mRNA,39304
miRNA--miRNA,24202
miRNA--pseudogene,19809
KSHV-miRNA--mRNA,8264
mRNA--pseudogene,7005
mRNA--miRNA,5787
pseudogene--mRNA,5201
pseudogene--pseudogene,4637
miRNA--pr-tr,1889
KSHV-miRNA--pseudogene,1537
KSHV-miRNA--miRNA,1486
miRNA--KSHV-miRNA,1443
pseudogene--miRNA,876
tRNA--mRNA,607
mRNA--KSHV-miRNA,488
pr-tr--mRNA,413
miRNA--tRNA,408
mRNA--pr-tr,387
miRNA--snRNA,330
miRNA--lincRNA,310
miRNA--snoRNA,307
miRNA--miscRNA,302
tRNA--pseudogene,236
snoRNA--mRNA,230
pr-tr--pr-tr,177
miscRNA--mRNA,173
KSHV-miRNA--pr-tr,148
KSHV-miRNA--KSHV-miRNA,122
miscRNA--pseudogene,112
pr-tr--pseudogene,111
mRNA--tRNA,110
pseudogene--KSHV-miRNA,105
tRNA--miRNA,104
snoRNA--pseudogene,96
pr-tr--miRNA,91
pseudogene--pr-tr,80
lincRNA--mRNA,76
pseudogene--tRNA,65
mRNA--lincRNA,63
snoRNA--miRNA,58
mRNA--miscRNA,57
mRNA--snRNA,55
KSHV-miRNA--tRNA,54
snoRNA--snoRNA,53
snRNA--mRNA,49
miscRNA--miRNA,47
KSHV-miRNA--snRNA,44
mRNA--snoRNA,37
lincRNA--pseudogene,33
lincRNA--miRNA,31
pseudogene--lincRNA,27
snRNA--miRNA,24
snRNA--pseudogene,22
pseudogene--miscRNA,21
lincRNA--lincRNA,18
miscRNA--miscRNA,18
pseudogene--snoRNA,18
pseudogene--snRNA,18
KSHV-miRNA--lincRNA,16
KSHV-miRNA--miscRNA,14
tRNA--pr-tr,13
tRNA--KSHV-miRNA,10
KSHV-miRNA--snoRNA,10
snRNA--snRNA,8
tRNA--tRNA,8
miscRNA--pr-tr,7
lincRNA--pr-tr,6
pr-tr--KSHV-miRNA,5
snoRNA--pr-tr,5
miRNA--Ig,4
pr-tr--lincRNA,3
snoRNA--KSHV-miRNA,3
pr-tr--tRNA,2
miscRNA--snRNA,2
snoRNA--lincRNA,2
tRNA--snRNA,2
pr-tr--snRNA,2
lincRNA--KSHV-miRNA,2
snRNA--snoRNA,1
lincRNA--snoRNA,1
snoRNA--snRNA,1
miscRNA--KSHV-miRNA,1
KSHV-miRNA--Ig,1
snoRNA--tRNA,1
