miRNA,418382
mRNA,256670
pseudogene,81048
tRNA,10953
KSHV-miRNA,9342
pr-tr,6535
miscRNA,2866
snoRNA,1433
snRNA,1038
lincRNA,961
Ig,2
Trec,2
