mRNA,791441
miRNA,733185
pseudogene,181559
KSHV-miRNA,48424
pr-tr,11743
tRNA,5840
snoRNA,3517
miscRNA,2919
lincRNA,2243
snRNA,1765
Ig,17
Trec,1
